text,label
Simultaneous Tropical Storms a Rarity (AP) AP - The prospect that a tropical storm and a hurricane  #151; or possibly two hurricanes  #151; could strike Florida on the same day is something meteorologists say they have never seen.,3
"Gorbachev calls for terror talks The former Soviet leader tells BBC's Newsnight terrorism can only be tackled by political means, just weeks after the Beslan school seige tragedy.",0
"Fannie Mae undergoes ex-employee testimony Fannie Mae, the US largest government-ruled mortgage lender, sees the continuation of the investigation on possible accounting violations and possible next weeks testimony of its former employee at a Congressional hearing.",2
"It #39;s on to LA for the Giants Bee Staff Writer. SAN DIEGO - The San Diego Padres returned the favor, and the playoff-chasing Giants gladly accepted it before a disappointed record crowd of 45,389 at Petco Park.",1
"Cable Veterans to Bid in Adelphia Auction  NEW YORK (Reuters) - Several cable industry pioneers may  bid for parts of bankrupt cable operator Adelphia  Communications Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ADELQ.PK target=/stocks/quickinfo/fullquote""&gt;ADELQ.PK&lt;/A&gt;, joining a list of competitors  that could include Time Warner Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TWX.N target=/stocks/quickinfo/fullquote""&gt;TWX.N&lt;/A&gt; and Comcast Corp.   &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CMCSA.O target=/stocks/quickinfo/fullquote""&gt;CMCSA.O&lt;/A&gt;, sources close to the situation said on Friday.",2
"NASA spacecraft tracks global air pollution A NASA spacecraft has begun the first-ever daily tracking of how air pollution moves across the globe, a scientist at NASA #39;s Jet Propulsion Laboratory said on Wednesday.",3
UNDATED: 2-of-8 shooting. Keith Langford had 19 of his 24 points in the first half as Kansas coasted from the outset. JR Giddens had 14 of his 16 points for Kansas (6-0) in the first half.,1
"U.S. Sees Possible Attacks in Uzbekistan (Reuters) Reuters - The State Department said on Tuesday\it had information that ""terrorists may be planning to launch\new attacks"" in Uzbekistan around the time of Uzbek\Independence Day celebrations in early September.",0
"AMD Shows Off 2005 Mobile Line Advanced Micro Devices (AMD) has expanded its increasingly popular mobile line of chips, named Sempron. The new processor has higher performance and integrated EVP anti-virus technology.",3
"Group urges EPA to cut pollution If the government required deeper cuts in air pollution from power plants, at least 3,000 lives would be saved and 140,000 children would avoid asthma and other respiratory ailments, an environmental group said Tuesday.",3
Notes: Francona defends decision Terry Francona is drawing comparisons to former Red Sox manager Grady Little for a decision that he made in Friday #39;s series-opening loss to the Yankees.,1
"MLB: Cincinnati 6, Chicago Cubs 5 Wily Mo Pena hit two home runs Saturday to give the Cincinnati Reds a 6-5 victory over the Chicago Cubs. D #39;Angelo Jimenez also homered for the Reds, who snapped a three-game losing streak.",1
Mancini Ready To Chase Juventus Inter Milan trainer Roberto Mancini is urging his side to keep the pressure on first place Juventus by continuing to turn their fine form into victories.,1
"Athletics: Montgomery and Gaines doping cases postponed LAUSANNE, Switzerland : Doping cases of world 100m record holder Tim Montgomery and Chryste Gaines have been postponed, the Court of Arbitration for Sport (CAS) said.",1
Low-Carb Diet Craze Hits Plateau There was a time when the low-carbohydrate Atkins and South Beach diets were sending tsunamis through the financial world. Riding swelling demand up was MGP Ingredients (Nasdaq: MGPI) -- formerly ,2
"Warsaw official vowstroop cuts in Iraq POLAND WASHINGTON -- The prime minister of Poland told his Parliament yesterday that he would begin reducing the number of Polish troops in Iraq in January, another blow to the US-led coalition that has lost nearly a third of its members this year. Addressing legislators before a vote of confidence, Prime Minister Marek Belka promised, ''We will not remain in ...",0
"USC fires basketball coach Henry Bibby Henry Bibby was fired as Southern California #39;s basketball coach Monday, just four games into his ninth season. The Trojans, beset by some player dissension, are 2-2.",1
"Fannie Mae Execs, Regulator Square Off (Reuters) Reuters - Fannie Mae executives and their\regulator squared off on Wednesday, with executives denying any\accounting irregularity and the regulator saying the housing\finance company's management may need to go.",2
UPDATE 1-Van der Vaart stripped of Ajax captaincy Dutch international Rafael van der Vaart was stripped of the Ajax Amsterdam captaincy on Thursday after he refused to play out of position in the Champions League game against Bayern Munich.,1
Top Researchers Ask Web Users to Join Science Grid IBM and top scientific research organizations are joining forces in a humanitarian effort to tap the unused power of millions of computers and help solve complex social problems.,3
10th World Series Title Beckoning for St. Louis  NEW YORK (Reuters) - The Cardinals may be heading to their  first World Series since 1987 but there is nothing new about  post-season baseball in St. Louis.,1
Caesars agrees to sell Bally #39;s New Orleans in \$24 million deal LAS VEGAS Caesars Entertainment Incorporated announced today that it has agreed to sell its Bally #39;s Casino New Orleans for about 24 (m) million dollars.,2
"Iranian program not an  #39;imminent threat #39; IRAN #39;S nuclear program does not present an  quot;imminent threat, #39; quot; but Tehran must take measures to reassure the international community about its intentions, UN nuclear watchdog chief Mohamed ElBaradei said Sunday.",0
Site Bars Black Box Voting Head A politically progressive website at the forefront of discussions about electronic-voting machines and election irregularities is barring Black Box Voting founder Bev Harris from posting to its site. By Joanna Glasner.,3
"Corzine Announces Bid to Be N.J. Governor (AP) AP - Four years after spending more than  #36;60 million of his own money to get elected to the Senate, Democrat Jon S. Corzine announced Thursday that he is running for governor in 2005.",0
"Braves rally to even series ATLANTA - With plenty of incentive, Rafael Furcal made sure the Atlanta Braves #39; season lasts at least two more games. Set to report to jail once the post-season ends, Furcal hit a two-out, two-run homer ",1
"U.S. Marine Killed in Western Iraq  BAGHDAD (Reuters) - Insurgents have killed a U.S. Marine in  western Iraq, the U.S. military said Friday.",0
"Continued growth in US services sector NEW YORK, November 3 (newratings.com) - The US services sector witnessed a continued upturn for the nineteenth consecutive month in October this year, the Institute of Supply Management (ISM) reported today.",2
"Livewire: Travel Search Sites Look for Bargains on Web Web sites promising to find the best travel deals have online travel agents wondering if they have a new friend or enemy. For consumers, however, choices are rising ",3
Slimmed-Down Playstation Launched Electronics giant Sony launched a slimmed-down version of its best-selling PlayStation 2 computer games console today. The new PS2 is half the weight ,3
"Olympics: Thorpe Beats Phelps as U.S. Fights Gold Gap  ATHENS (Reuters) - Australian swimmer Ian Thorpe beat  arch-rival Michael Phelps in the men's 200-meter freestyle on  Monday as the United States pursued China, Australia and Japan  in the medals table on day three of the Olympic Games.",1
"Illinois Helps Residents Import Drugs (Reuters) Reuters - Illinois residents will soon gain\access to lower-cost prescription drugs from Canada, the United\Kingdom and Ireland, sidestepping U.S. regulators' objections\to imported drugs, Gov. Rod Blagojevich said on Tuesday.",0
"Russia to lease India nuclear submarine - agencies (Reuters) Reuters - Russia will lease to India a nuclear-powered submarine capable of firing nuclear and conventional missiles, Russian news agencies reported on Thursday.",0
"Packers #39; secondary banged up Green Bay, WI (Sports Network) - The Green Bay Packers could be without two starters in their defensive backfield for this weekend #39;s game at Washington.",1
"Millwall: We #39;re not to blame The FA confirmed today that they will launch an investigation into the incidents, which began late in the second half as away fans alleged Millwall supporters had made taunts about the Hillsborough disaster in 1989.",1
